"","ID","HOME_AIRPORT_ID","LAT1","LON1","CODE","FLIGHT_TYPE_ID","FLIGHT_NATURE_ID","PORT_AIRPORT_ID","LAT2","LON2","DESCRIPTION1","FLYING_TIME","LAT1c","LON1c"
"648",13797,2933,"27:51:39:S","28:14:46:E","1PA",3,3,7429,"0:0:0:","0:0:0:","PRINS ALBERT",10,-27.8608333333333,28.2461111111111
"649",13683,2933,"27:51:39:S","28:14:46:E","1WI",3,3,7449,"0:0:0:","0:0:0:","WITBANK",10,-27.8608333333333,28.2461111111111
"650",13743,2933,"27:51:39:S","28:14:46:E","TOJ",2,3,7462,"40:29:48:N","4:33:15:W","TORREJON AFB",10,-27.8608333333333,28.2461111111111
"651",13680,2933,"27:51:39:S","28:14:46:E","1GW",3,3,7466,"0:0:0:","0:0:0:","MAGWA",10,-27.8608333333333,28.2461111111111
"652",13675,2933,"27:51:39:S","28:14:46:E","1VM",3,3,7477,"0:0:0:","0:0:0:","VENETIA MINE",10,-27.8608333333333,28.2461111111111
"653",13686,2933,"27:51:39:S","28:14:46:E","1GO",3,3,7480,"0:0:0:","0:0:0:","ARATHUSA",10,-27.8608333333333,28.2461111111111
"654",13687,2933,"27:51:39:S","28:14:46:E","1SA",3,3,7481,"0:0:0:","0:0:0:","SATARA",10,-27.8608333333333,28.2461111111111
"655",13688,2933,"27:51:39:S","28:14:46:E","1WT",3,3,7482,"0:0:0:","0:0:0:","WINTERVELDT MINE",10,-27.8608333333333,28.2461111111111
"656",13739,2933,"27:51:39:S","28:14:46:E","VKO",2,3,7483,"55:35:29:N","37:15:41:E","VNUKOVO",10,-27.8608333333333,28.2461111111111
"657",13741,2933,"27:51:39:S","28:14:46:E","SSA",2,3,7484,"13:5:29:S","39:40:39:W","SALVADOR",10,-27.8608333333333,28.2461111111111
"658",13772,2933,"27:51:39:S","28:14:46:E","RUH",2,3,7485,"24:57:27:N","46:41:56:E","KING KHALED INTERNATIONAL",10,-27.8608333333333,28.2461111111111
"659",13689,2933,"27:51:39:S","28:14:46:E","1MA",3,3,7486,"0:0:0:","0:0:0:","MARATABA",10,-27.8608333333333,28.2461111111111
"660",13691,2933,"27:51:39:S","28:14:46:E","1MX",3,3,7487,"0:0:0:","0:0:0:","MBAZWANE",10,-27.8608333333333,28.2461111111111
"661",13692,2933,"27:51:39:S","28:14:46:E","1HZ",3,3,7488,"0:0:0:","0:0:0:","HOTAZEL",10,-27.8608333333333,28.2461111111111
"662",13695,2933,"27:51:39:S","28:14:46:E","1WV",3,3,7489,"0:0:0:","0:0:0:","WELGEVONDEN",10,-27.8608333333333,28.2461111111111
"663",13721,2933,"27:51:39:S","28:14:46:E","LAX",2,3,7501,"33:56:33:N","119:35:31:W","LOS ANGELES",10,-27.8608333333333,28.2461111111111
"664",13722,2933,"27:51:39:S","28:14:46:E","DFW",2,3,7502,"32:53:48:N","98:57:43:W","DALLAS FORT WORTH",10,-27.8608333333333,28.2461111111111
"665",13723,2933,"27:51:39:S","28:14:46:E","KOML",2,3,7503,"19:44:20:N","157:57:14:W","KONA / MALE",10,-27.8608333333333,28.2461111111111
"666",13724,2933,"27:51:39:S","28:14:46:E","KOA",2,3,7503,"19:44:20:N","157:57:14:W","KONA",10,-27.8608333333333,28.2461111111111
"667",13725,2933,"27:51:39:S","28:14:46:E","BHX",2,3,7504,"52:27:14:N","2:15:7:W","BIRMINGHAM",10,-27.8608333333333,28.2461111111111
"668",13726,2933,"27:51:39:S","28:14:46:E","BHML",2,3,7504,"52:27:14:N","2:15:7:W","BIRMINGHAM / MALTA",10,-27.8608333333333,28.2461111111111
"669",13729,2933,"27:51:39:S","28:14:46:E","MST",2,3,7505,"50:54:42:N","5:46:13:E","MAASTRICHT",10,-27.8608333333333,28.2461111111111
"670",13731,2933,"27:51:39:S","28:14:46:E","1MB",3,3,7509,"0:0:0:","0:0:0:","MABULA AIRSTRIP",10,-27.8608333333333,28.2461111111111
"671",13735,2933,"27:51:39:S","28:14:46:E","BSG",2,3,7511,"1:54:20:N","9:48:20:E","BATA",10,-27.8608333333333,28.2461111111111
"672",13736,2933,"27:51:39:S","28:14:46:E","ADJ",2,3,7512,"31:58:22:N","35:59:30:E","MARKA",10,-27.8608333333333,28.2461111111111
"673",13740,2933,"27:51:39:S","28:14:46:E","OSL",2,3,7513,"60:11:38:N","11:6:1:E","OSLO",10,-27.8608333333333,28.2461111111111
"674",13742,2933,"27:51:39:S","28:14:46:E","KWI",2,3,7514,"29:13:36:N","47:58:8:E","KUWAIT",10,-27.8608333333333,28.2461111111111
"675",13744,2933,"27:51:39:S","28:14:46:E","AMI",2,3,7515,"9:26:21:S","116:5:42:E","MATARAM",10,-27.8608333333333,28.2461111111111
"676",13745,2933,"27:51:39:S","28:14:46:E","POS",2,3,7516,"10:35:43:N","62:39:46:W","PORT OF SPAIN",10,-27.8608333333333,28.2461111111111
"677",13746,2933,"27:51:39:S","28:14:46:E","OTP",2,3,7517,"44:34:20:N","26:6:8:E","BUCHAREST",10,-27.8608333333333,28.2461111111111
"678",13747,2933,"27:51:39:S","28:14:46:E","TXL",2,3,7518,"52:33:35:N","13:17:16:E","BERLIN",10,-27.8608333333333,28.2461111111111
"679",13748,2933,"27:51:39:S","28:14:46:E","DAC",2,3,7519,"23:50:36:N","90:23:52:E","DHAKA",10,-27.8608333333333,28.2461111111111
"680",13749,2933,"27:51:39:S","28:14:46:E","BOD",2,3,7520,"44:49:42:N","1:17:4:W","BORDEAUX",10,-27.8608333333333,28.2461111111111
"681",4521,2933,"27:51:39:S","28:14:46:E","LCA",2,3,7521,"34:52:30:N","33:37:30:E","LARNACA",10,-27.8608333333333,28.2461111111111
"682",13751,2933,"27:51:39:S","28:14:46:E","WAW",2,3,7522,"52:9:57:N","20:58:2:E","WARSAW",10,-27.8608333333333,28.2461111111111
"683",13752,2933,"27:51:39:S","28:14:46:E","HME",2,3,7524,"31:40:23:N","6:8:26:E","HASSI MESSAOUD",10,-27.8608333333333,28.2461111111111
"684",13753,2933,"27:51:39:S","28:14:46:E","PDA",2,3,7525,"3:51:13:N","68:5:38:W","PUERTO INIRIDA",10,-27.8608333333333,28.2461111111111
"685",13755,2933,"27:51:39:S","28:14:46:E","TLE",2,3,7527,"23:23:00:S","43:43:43:E","TOLIARY",10,-27.8608333333333,28.2461111111111
"686",13762,2933,"27:51:39:S","28:14:46:E","STR",2,3,7529,"48:41:24:N","9:13:19:E","STUTTGART",10,-27.8608333333333,28.2461111111111
"687",13767,2933,"27:51:39:S","28:14:46:E","DWC",2,3,7530,"24:53:10:N","55:10:20:E","DUBAI WORLD CENTRAL",10,-27.8608333333333,28.2461111111111
"688",13763,2933,"27:51:39:S","28:14:46:E","1UN",2,3,7532,"0:0:0:","0:0:0:","UNKI MINE",10,-27.8608333333333,28.2461111111111
"689",13765,2933,"27:51:39:S","28:14:46:E","BOH",2,3,7534,"0:0:0:","0:0:0:","BOURNEMOUTH",10,-27.8608333333333,28.2461111111111
"690",13768,2933,"27:51:39:S","28:14:46:E","SDV",2,3,7535,"0:0:0:","0:0:0:","SDE-DOV AIRPORT",10,-27.8608333333333,28.2461111111111
"691",13770,2933,"27:51:39:S","28:14:46:E","LED",2,3,7537,"0:0:0:","0:0:0:","PULKOVO",10,-27.8608333333333,28.2461111111111
"692",13774,2933,"27:51:39:S","28:14:46:E","FRU",2,3,7543,"0:0:0:","0:0:0:","MANAS INTERNATIONAL AIRPORT / BISHKEK",10,-27.8608333333333,28.2461111111111
"693",13775,2933,"27:51:39:S","28:14:46:E","GOM",2,3,7544,"0:0:0:","0:0:0:","GOMA",10,-27.8608333333333,28.2461111111111
"694",13776,2933,"27:51:39:S","28:14:46:E","SHO",1,3,7547,"0:0:0:","0:0:0:","MANZINI",10,-27.8608333333333,28.2461111111111
"695",13777,2933,"27:51:39:S","28:14:46:E","THR",2,3,7549,"0:0:0:","0:0:0:","MEHRABAD INTERNATIONAL",10,-27.8608333333333,28.2461111111111
"696",13778,2933,"27:51:39:S","28:14:46:E","IKA",2,3,7550,"0:0:0:","0:0:0:","IMAM KHOMEINI INTERNATIONAL",10,-27.8608333333333,28.2461111111111
"697",13783,2933,"27:51:39:S","28:14:46:E","1EP",3,3,7552,"0:0:0:","0:0:0:","ELEPHANT PLAINS",10,-27.8608333333333,28.2461111111111
"698",13784,2933,"27:51:39:S","28:14:46:E","DMK",2,3,7553,"0:0:0:","0:0:0:","DON MUEANG",10,-27.8608333333333,28.2461111111111
"699",13785,2933,"27:51:39:S","28:14:46:E","1PH",3,3,7554,"0:0:0:","0:0:0:","PIESANGHOEK",10,-27.8608333333333,28.2461111111111
"700",13786,2933,"27:51:39:S","28:14:46:E","OLL",2,3,7555,"0:0:0:","0:0:0:","OLLOMBO",10,-27.8608333333333,28.2461111111111
"701",13787,2933,"27:51:39:S","28:14:46:E","RTM",2,3,7556,"0:0:0:","0:0:0:","ROTTERDAM THE HAGUE",10,-27.8608333333333,28.2461111111111
"702",13788,2933,"27:51:39:S","28:14:46:E","1AT",3,3,7557,"0:0:0:","0:0:0:","ANTS NEST",10,-27.8608333333333,28.2461111111111
"703",13790,2933,"27:51:39:S","28:14:46:E","AZI",2,3,7559,"0:0:0:","0:0:0:","BATEEN AIRPORT",10,-27.8608333333333,28.2461111111111
"704",13791,2933,"27:51:39:S","28:14:46:E","DND",2,3,7560,"0:0:0:","0:0:0:","DUNDEE AIRPORT",10,-27.8608333333333,28.2461111111111
"705",13792,2933,"27:51:39:S","28:14:46:E","SIR",2,3,7562,"0:0:0:","0:0:0:","SION AIRPORT",10,-27.8608333333333,28.2461111111111
"706",4456,2933,"27:51:39:S","28:14:46:E","CEL",3,1,7563,"0:0:0:","0:0:0:","EAST LONDON",10,-27.8608333333333,28.2461111111111
"707",4458,2933,"27:51:39:S","28:14:46:E","DKJ",2,2,7563,"0:0:0:","0:0:0:","DAR ES SALAAM",290,-27.8608333333333,28.2461111111111
"708",4487,2933,"27:51:39:S","28:14:46:E","OBK",2,1,7563,"0:0:0:","0:0:0:","BANGKOK",10,-27.8608333333333,28.2461111111111
"709",4533,2933,"27:51:39:S","28:14:46:E","MAU",1,3,7563,"0:0:0:","0:0:0:","MAUN",10,-27.8608333333333,28.2461111111111
"710",4551,2933,"27:51:39:S","28:14:46:E","DMU",2,2,7563,"0:0:0:","0:0:0:","DAR ES SALAAM",10,-27.8608333333333,28.2461111111111
"711",4575,2933,"27:51:39:S","28:14:46:E","KAM",1,1,7563,"0:0:0:","0:0:0:","MAUN",10,-27.8608333333333,28.2461111111111
"712",13061,2933,"27:51:39:S","28:14:46:E","LAJ",2,2,7563,"0:0:0:","0:0:0:","ABIDJAN",10,-27.8608333333333,28.2461111111111
"713",4661,2933,"27:51:39:S","28:14:46:E","KAF",1,3,7563,"0:0:0:","0:0:0:","KASANE",10,-27.8608333333333,28.2461111111111
"714",4687,2933,"27:51:39:S","28:14:46:E","ACS",2,2,7563,"0:0:0:","0:0:0:","ABIDJAN",10,-27.8608333333333,28.2461111111111
"715",4694,2933,"27:51:39:S","28:14:46:E","BEL",3,2,7563,"0:0:0:","0:0:0:","BLOEMFONTEIN",10,-27.8608333333333,28.2461111111111
"716",4698,2933,"27:51:39:S","28:14:46:E","BLC",3,2,7563,"0:0:0:","0:0:0:","BLOEMFONTEIN",10,-27.8608333333333,28.2461111111111
"717",4722,2933,"27:51:39:S","28:14:46:E","KIC",3,2,7563,"0:0:0:","0:0:0:","KIMBERLEY",10,-27.8608333333333,28.2461111111111
"718",4788,2933,"27:51:39:S","28:14:46:E","CKI",3,1,7563,"0:0:0:","0:0:0:","KIMBERLEY",10,-27.8608333333333,28.2461111111111
"719",4581,2933,"27:51:39:S","28:14:46:E","KJD",2,1,7563,"0:0:0:","0:0:0:","DAR ES SALAAM",10,-27.8608333333333,28.2461111111111
"720",4592,2933,"27:51:39:S","28:14:46:E","CAA",2,1,7563,"0:0:0:","0:0:0:","ABIDJAN",10,-27.8608333333333,28.2461111111111
"721",4595,2933,"27:51:39:S","28:14:46:E","CBL",3,1,7563,"0:0:0:","0:0:0:","BLOEMFONTEIN",10,-27.8608333333333,28.2461111111111
"722",4603,2933,"27:51:39:S","28:14:46:E","CPE",3,1,7563,"0:0:0:","0:0:0:","PORT ELIZABETH",10,-27.8608333333333,28.2461111111111
"723",4612,2933,"27:51:39:S","28:14:46:E","BLD",3,2,7563,"0:0:0:","0:0:0:","BLOEMFONTEIN",10,-27.8608333333333,28.2461111111111
"724",4643,2933,"27:51:39:S","28:14:46:E","BDC",3,2,7563,"0:0:0:","0:0:0:","BLOEMFONTEIN",10,-27.8608333333333,28.2461111111111
"725",13793,2933,"27:51:39:S","28:14:46:E","KAD",2,3,7564,"0:0:0:","0:0:0:","KADUNA",10,-27.8608333333333,28.2461111111111
"726",13796,2933,"27:51:39:S","28:14:46:E","1MR",3,3,7565,"0:0:0:","0:0:0:","MURRAYS RANCH",10,-27.8608333333333,28.2461111111111
"727",13798,2933,"27:51:39:S","28:14:46:E","1BO",3,3,7566,"0:0:0:","0:0:0:","BLACK ROCK",10,-27.8608333333333,28.2461111111111
"728",13800,2933,"27:51:39:S","28:14:46:E","MJN",2,3,7567,"0:0:0:","0:0:0:","MAJUNGA",10,-27.8608333333333,28.2461111111111
"729",13801,2933,"27:51:39:S","28:14:46:E","ZSE",2,3,7568,"0:0:0:","0:0:0:","PIERRE DELA REUNION",10,-27.8608333333333,28.2461111111111
"730",13804,2933,"27:51:39:S","28:14:46:E","SHA",2,3,7571,"0:0:0:","0:0:0:","SHANGHAI HONGQIAO",10,-27.8608333333333,28.2461111111111
"731",13805,2933,"27:51:39:S","28:14:46:E","HLE",2,3,7572,"0:0:0:","0:0:0:","SAINT HELENA",10,-27.8608333333333,28.2461111111111
"732",13806,2933,"27:51:39:S","28:14:46:E","YOL",2,3,7573,"0:0:0:","0:0:0:","YOLA",10,-27.8608333333333,28.2461111111111
"733",13809,2933,"27:51:39:S","28:14:46:E","1PQ",3,3,7577,"0:0:0:","0:0:0:","PUNDA MARIA (MALIA)",10,-27.8608333333333,28.2461111111111
"734",13812,2933,"27:51:39:S","28:14:46:E","1OL",3,3,7579,"0:0:0:","0:0:0:","OLIFANTS RIVER LODGE",10,-27.8608333333333,28.2461111111111
"735",13814,2933,"27:51:39:S","28:14:46:E","KMS",2,3,7585,"0:0:0:","0:0:0:","KUMASI",10,-27.8608333333333,28.2461111111111
"736",13815,2933,"27:51:39:S","28:14:46:E","COK",2,3,7586,"0:0:0:","0:0:0:","KOCHI",10,-27.8608333333333,28.2461111111111
"737",13816,2933,"27:51:39:S","28:14:46:E","SXF",2,3,7590,"0:0:0:","0:0:0:","BERLIN SCHONEFELD",10,-27.8608333333333,28.2461111111111
"738",13818,2933,"27:51:39:S","28:14:46:E","YYZ",2,3,7595,"0:0:0:","0:0:0:","TORONTO",10,-27.8608333333333,28.2461111111111
"739",13820,2933,"27:51:39:S","28:14:46:E","FJR",2,3,7598,"0:0:0:","0:0:0:","FUJAIRAH",10,-27.8608333333333,28.2461111111111
"740",13822,2933,"27:51:39:S","28:14:46:E","CAN",2,3,7599,"0:0:0:","0:0:0:","GUANGZHOU BAIYUN INT AIRPORT",10,-27.8608333333333,28.2461111111111
"741",13823,2933,"27:51:39:S","28:14:46:E","AYT",2,3,7600,"0:0:0:","0:0:0:","ANTALYA",10,-27.8608333333333,28.2461111111111
"742",13824,2933,"27:51:39:S","28:14:46:E","AMD",2,3,7601,"0:0:0:","0:0:0:","AHMEDABAD",10,-27.8608333333333,28.2461111111111
"743",13825,2933,"27:51:39:S","28:14:46:E","LEJ",2,3,7608,"0:0:0:","0:0:0:","LEIPZIG HALLE",10,-27.8608333333333,28.2461111111111
"744",13827,2933,"27:51:39:S","28:14:46:E","JAI",2,3,7613,"0:0:0:","0:0:0:","JAIPUR",10,-27.8608333333333,28.2461111111111
"745",13828,2933,"27:51:39:S","28:14:46:E","1PF",3,3,7614,"0:0:0:","0:0:0:","PAFURI",10,-27.8608333333333,28.2461111111111
